age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.75,0.2,0.8,1.0,1.0,0.4,0.4,1.0,0.4,0.8,1.0,Sometimes,No,Arcola Sub
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,Creekside
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,Arcola Sub
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,Occasionally,Grand Trunk Annex
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,Occasionally,Sherwood Estates
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,Yes,Garden Ridge
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,Occasionally,Highland Park
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,No,Sherwood Estates
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,No,CPR Annex
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,Yes,Sherwood Estates
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,Occasionally,Dewdney Place
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,Occasionally,Balbrigan Place
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,Occasionally,Albert Park
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,No,Lakewood
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,Yes,Sherwood Estates
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,No,Westhill
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,No,Westhill
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,Arcola Sub
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Sometimes,Occasionally,Albert Park
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Yes,Occasionally,Albert Park
"(21, 25)",male,black/african american,Non-Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,No,No,City View
"(21, 25)",male,black/african american,Vegetarian,electrical engineering,0.9,0.875,1.0,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,Sometimes,No,Balbrigan Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,No,Arcola Sub
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Sometimes,No,City View
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,No,City View
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Sometimes,Yes,Grand Trunk Annex
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Sometimes,Yes,Harbour Landing
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,Yes,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Sometimes,No,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,Occasionally,Grand Trunk Annex
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Sometimes,Yes,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Sometimes,Occasionally,Westhill
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,No,Dewdney Place
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,No,Garden Ridge
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,Occasionally,Lakewood
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,Occasionally,Parkridge
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,No,Riverside
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,Occasionally,Riverside
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,No,Yes,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,No,Dewdney Place
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,Occasionally,Creekside
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,Occasionally,Albert Park
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,electrical engg.,1.0,0.75,0.75,0.875,0.6,0.2,0.75,1.0,0.75,0.9,1.0,Yes,Occasionally,Belvedere
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,Occasionally,Balbrigan Place
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,No,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Sometimes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,No,Lakewood
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,Occasionally,City View
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,Occasionally,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,No,Harbour Landing
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Sometimes,Yes,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,Yes,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,No,Albert Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Sometimes,Yes,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,No,Highland Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,No,Creekside
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,Occasionally,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,Occasionally,Albert Park
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,Occasionally,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,No,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,Yes,Harbour Landing
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Yes,No,Grand Trunk Annex
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,No,Occasionally,Parkridge
"(26, 30)",male,european/caucasian-american,Vegetarian,business school,0.9,0.2,0.875,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,Sometimes,No,City View
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,No,CPR Annex
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,Yes,Lakewood
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Sometimes,No,Garden Ridge
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,Yes,Grand Trunk Annex
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,Yes,Belvedere
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Sometimes,No,Highland Park
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,Yes,Grand Trunk Annex
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Sometimes,No,Regent Park
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,No,Uplands
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,Occasionally,Regent Park
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Sometimes,Occasionally,Highland Park
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,Yes,Wascana Crescents
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,No,Creekside
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,No,Highland Park
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,Yes,Lakewood
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,No,City View
"(21, 25)",male,other,Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Yes,Occasionally,Highland Park
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,No,No,Parkridge
"(21, 25)",male,other,Non-Vegetarian,engineering,0.9,1.4,1.0,1.0,1.0,0.875,1.0,0.9,0.75,1.0,1.0,Sometimes,Occasionally,Wascana Crescents
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,No,Lakewood
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,No,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Sometimes,Occasionally,Parkridge
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,Yes,Riverside
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Sometimes,Yes,Westhill
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,No,Yes,Garden Ridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,No,Occasionally,CPR Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,Occasionally,Parkridge
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Sometimes,Occasionally,Grand Trunk Annex
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,Yes,City View
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,Occasionally,Lakewood
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Sometimes,Occasionally,CPR Annex
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Sometimes,Occasionally,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Non-Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,No,Arcola Sub
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,No,Yes,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,No,No,Sherwood Estates
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Yes,No,Harbour Landing
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,No,Yes,Regent Park
"(21, 25)",male,european/caucasian-american,Vegetarian,mathematics,1.0,0.9,0.6,0.75,0.875,0.75,0.8,0.9,0.8,0.875,0.7,Sometimes,No,Riverside
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,No,No,Arcola Sub
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Occasionally,Sherwood Estates
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Yes,Riverside
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Sometimes,Occasionally,Sherwood Estates
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Occasionally,Highland Park
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,No,City View
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Occasionally,Garden Ridge
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Occasionally,Dewdney Place
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Sometimes,Occasionally,Grand Trunk Annex
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Yes,Balbrigan Place
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,No,Occasionally,Westhill
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,No,Yes,Belvedere
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Yes,Creekside
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Sometimes,No,Lakewood
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,No,No,Westhill
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,Occasionally,CPR Annex
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,No,No,CPR Annex
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Yes,No,Lakewood
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,No,Occasionally,Harbour Landing
"(21, 25)",male,asian/pacific islander/asian-american,Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Sometimes,No,Regent Park
"(21, 25)",male,asian/pacific islander/asian-american,Non-Vegetarian,international politics,1.0,0.75,0.875,1.0,1.0,1.0,0.8,0.9,1.0,0.4,1.0,Sometimes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,Occasionally,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,Yes,Highland Park
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Sometimes,Occasionally,Belvedere
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,Occasionally,Uplands
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,Yes,Arcola Sub
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Sometimes,No,Westhill
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,Yes,Highland Park
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,Yes,Parkridge
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,No,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Sometimes,No,City View
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Sometimes,Occasionally,Lakewood
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,No,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,No,Arcola Sub
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,No,Parkridge
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,Occasionally,Westhill
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,No,Albert Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,No,Belvedere
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,Occasionally,Highland Park
"(26, 30)",male,european/caucasian-american,Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,No,Occasionally,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,sociology,0.9,0.8,1.0,0.875,0.875,0.4,0.8,0.75,0.6,0.9,1.0,Yes,Yes,Westhill
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,Sometimes,No,City View
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,No,Yes,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,Sometimes,Yes,Arcola Sub
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,Yes,No,City View
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,Sometimes,No,Balbrigan Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,No,Occasionally,Grand Trunk Annex
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,Yes,Occasionally,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,mba / master of international affairs [sipa],1.0,1.0,0.875,1.0,0.875,0.75,0.6,1.0,0.2,1.0,0.4,No,Yes,Albert Park
